,week,future_return,volume,inventory,amount,BASIS,index_turnover_rate,short_balance_ratio,pli,t_spread,RSI,index_trading_volume,CCt+1
1008,407,-0.005181948249760999,11.684352446582421,12.22129796004737,11.684352446582421,-14.513386456723879,0.40868948655635245,0.01070575379444738,0.4669926650907489,0.6110067481430506,39.372427500680104,8.90030996825366,1.0
1009,76,-0.009373438464098976,14.004840999987232,12.184758772931458,14.004840999987232,-0.7526357705162064,0.2624178213739256,0.0026955244524526373,0.4,0.29986645072643847,52.872954196730554,7.666943203752762,1.0
1010,268,-0.0667600903269783,15.628005535338792,13.31733874926104,15.628005535338792,-78.67411074568722,1.734141379435955,0.004043930698948892,0.49144119459249597,1.714737948248019,33.132711479951084,10.008357226625044,1.0
1011,156,-0.05436277788679359,15.00722232655697,12.724453127593623,15.00722232655697,-33.565333751405355,1.004436780606595,0.002776544550517228,0.3162458950215854,0.8799131970285845,52.59880052778567,8.786732219612144,1.0
1012,268,-0.07571869699044649,15.849583721168623,13.402078631192406,15.849583721168623,-81.30421190511589,2.0913004762661576,0.003375763978454813,0.5383138528249497,1.6730266331953634,39.16568411683055,10.22175233460602,1.0
1013,272,-0.023566446728903817,16.252669812964843,13.33363994434147,16.252669812964843,-68.23122198048361,1.5966172672250627,0.0028226577523114116,0.3037835410565675,1.517959892171862,72.48824006853684,10.076464444617734,1.0
1014,402,-0.05414702923994683,11.853645065892406,12.280065991876581,11.853645065892406,-27.525162959388553,0.7185012309642318,0.010046519208013575,0.20939319335501103,0.5500858513514322,4.368910839658454,9.371417170706517,1.0
1015,107,-0.0199257765798077,14.336275085449442,12.409673969220897,14.336275085449442,-3.064156665072106,0.5014296527090462,0.0029419505974562863,0.36674332624878414,0.5159419452190914,43.6505981507069,8.095930717920101,1.0
1016,473,-0.03808377013561709,12.273131821952479,12.788393663233121,12.273131821952479,-36.20432588994307,0.3784941840034998,0.03750974321532387,0.3047865534294518,0.527265831659109,58.800859552407886,8.817526518666678,1.0
1017,404,0.02751358056144362,10.638710952724647,11.313446810964253,10.638710952724647,-23.98993017902605,0.3969043693622779,0.015116790898984395,0.9668805328299495,0.5802253342039074,94.89455161775626,7.976737401764018,1.0
1018,498,-0.03806405045611161,12.28466865989725,12.793810171616062,12.28466865989725,-26.761933953861547,0.427224190421691,0.04898198409257691,0.46031521094663885,0.5671530871622512,30.018956406036526,8.882642098632278,1.0
1019,270,0.007884064311623206,16.107886021780576,13.114948011327291,16.107886021780576,-101.87058236563703,1.7741558341164179,0.0027343333193040288,0.5754650890318679,1.332016689273778,40.85835033238434,10.15155141159921,1.0
1020,409,0.009326501461021203,11.63451188719975,12.238063644936165,11.63451188719975,-8.520418362689387,0.37102196315826674,0.011599108030756384,0.4,0.6235519055966741,55.19695079696326,8.769331698975622,1.0
1021,267,-0.0670333010301629,16.054041759048697,13.572371979034822,16.054041759048697,-33.30792274256768,1.7674050488358215,0.004161691841830158,0.28660812103121,1.8152416194537038,28.631265715279085,10.264586762655703,1.0
1022,275,0.02982412762864737,13.217653987839512,12.774827281207202,13.217653987839512,-70.61766988228501,1.3509222350698384,0.0042891347313215615,0.4711345432929898,1.2212636359229991,55.48626860348245,9.611667174553274,1.0
1023,276,-0.04909929384091273,15.735126994850617,12.905736854587946,15.735126994850617,-171.58525021573635,1.1757243202550949,0.00347899385224785,0.47492109204451927,1.2078101806769377,32.16636569497395,9.568335392896454,1.0
1024,403,-0.01496578795957604,11.593357093160451,12.265886197790724,11.593357093160451,1.1599233015667267,0.546805919625511,0.010691791431013706,0.4,0.47659451908283273,40.64638031802208,9.106088266922713,1.0
1025,274,-0.07648149570475055,16.227651091394105,13.131435792191928,16.227651091394105,-119.60780790970148,1.1830550255376517,0.003027031155131721,0.4,1.2399174103717312,20.411114904449825,9.79319563541423,1.0
1026,274,-0.14907941687897158,16.09997495064845,13.075799345003025,16.09997495064845,-167.95329314392313,1.2534428589756919,0.00334049048883149,0.4,1.205114294240914,36.09994465926987,9.757210924477915,1.0
1027,270,0.0016743863192196923,15.978860863352539,13.150649820842357,15.978860863352539,-100.31666833730968,2.010264598985838,0.0023935777622579803,0.6,1.2953583207771815,46.92425110846592,10.261206810428195,1.0
1028,267,-0.07960321631248818,15.985522259720609,13.415895777025007,15.985522259720609,-75.92804999851744,1.8244410170605787,0.003948628149302554,0.4810489217974274,1.779234423831813,30.6857175589485,10.103795757242887,1.0
1029,407,-0.0006968698648711115,11.683397142598263,12.204519286769125,11.683397142598263,-20.339366185632638,0.404,0.011008181153168144,0.4,0.6193017654365841,33.395085079284115,8.872274241806123,1.0
1030,275,0.06502022173516371,15.189189602084353,13.015929872404099,15.189189602084353,-59.39323505631437,1.0789780220623442,0.0032874782594689185,0.4,1.2519040341792103,77.83571233579157,9.668148640636579,1.0
1031,611,-0.047074815081059554,13.55350161577426,13.904012166699518,13.55350161577426,-4.06132526140445,0.5873268090968851,0.08484372476610479,0.5937633729877431,0.9210765063858897,40.15650396313197,9.53629706104263,1.0
1032,271,0.005439312006864205,16.160155861748546,13.038863244112118,16.160155861748546,-118.24599546707194,1.6369321238878793,0.0024681314504592625,0.5475471911400349,1.1931678845934623,39.71035274956227,10.102826115043406,1.0
1033,408,0.019531226955768557,11.166923307301603,11.845551451833831,11.166923307301603,-13.600858360119863,0.3682214931184885,0.01345762063996891,0.6429532415798471,0.6008212862380418,79.14403352595828,8.374005351858582,1.0
1034,407,0.00583948382277524,11.703228004974601,12.19513539784236,11.703228004974601,-13.676254695906604,0.404,0.010937672671166595,0.4,0.6358259252684548,38.643415521974816,8.871071529860751,1.0
1035,175,0.030419886174369807,15.08334238893175,12.726774902442934,15.08334238893175,-29.128008332761688,0.7378095650426855,0.0027553888628382667,0.4,0.9076432888997239,82.39049849275355,8.772085017366697,1.0
1036,408,-0.027215096369672735,11.628890711486273,12.261013486694576,11.628890711486273,-28.8444717879488,0.41235579988483645,0.010669160672268339,0.5193685697833779,0.5576854877911163,29.169736001151705,8.925637701412667,1.0
1037,407,-0.0027187620194312895,11.677262856270909,12.207422007813145,11.677262856270909,-22.40046836734275,0.404,0.011029991562059926,0.4,0.6141903423525025,31.771617523256438,8.87264627703597,1.0
1038,410,-0.0064115398282656305,11.657706590296675,12.167452180165089,11.657706590296675,-19.252914123767326,0.401365490343077,0.012373623122078448,0.42290877962541784,0.5914030025276868,34.135221147479925,8.795181183322676,1.0
1039,410,0.012919759029059815,11.476927130333728,12.155942415648669,11.476927130333728,-8.18150493241063,0.3547969213910197,0.012406893133755469,0.4639589518802631,0.6099559614890439,68.68854326597801,8.617612976984663,1.0
1040,624,0.0024967727269629134,13.03588571437285,13.596135270083904,13.03588571437285,-5.066290743410578,0.3245082669041485,0.12526638717226266,0.21502755634716175,0.9974890341435054,14.880614507689009,9.157891532415228,1.0
1041,272,-0.033675568874300676,16.109600774139306,13.033581741119164,16.109600774139306,-132.04231885930972,1.6048729484492035,0.002774980210551099,0.5456377512407207,1.1915001227146385,44.540237030323524,10.014343640667434,1.0
1042,416,-0.042826896028704736,11.689242671171586,12.168205825176962,11.689242671171586,-28.165314626630803,0.3863063585474225,0.014453245630163819,0.45045086837938014,0.5676132425207991,24.95473853523964,8.66078449697045,1.0
1043,401,-0.04738794974276907,11.778227942475718,12.278477360057686,11.778227942475718,-18.135222697982,0.7015938492284846,0.010041464226687238,0.2623195207144528,0.5061477814937425,11.266154558101487,9.358600904835933,1.0
1044,417,-0.03380047443239958,11.840486672469812,12.322525661087127,11.840486672469812,-32.48650332512052,0.3359165324110922,0.01627186857288687,0.28696546772074927,0.5259527542543858,52.30649475365692,8.653453133953454,1.0
1045,269,-0.10227650933089903,16.229995983672815,13.478327643736941,16.229995983672815,-80.064837773059,2.1608233474894236,0.002806414609865954,0.2985608132956427,1.689688980932091,58.60877581963622,10.383231274774637,1.0
1046,407,0.007967597508995236,11.686196319532273,12.206278893348049,11.686196319532273,-11.032578372481222,0.3942315251544068,0.011121783187390693,0.4,0.6349589755110733,44.42616373086847,8.840733494495971,1.0
1047,410,0.002391368322889484,11.597688863686495,12.269023716654546,11.597688863686495,-8.868668268038489,0.3636397202301094,0.011679856545063254,0.4401168242062041,0.6013253616228604,59.614291852121625,8.755662084087607,1.0
1048,275,-0.15189131726687485,16.03485321411264,13.044905149301691,16.03485321411264,-186.64047223691375,1.2885380234522161,0.0034900082872767204,0.4610607058291146,1.180276980442051,45.9190505686127,9.739472407537722,1.0
1049,408,-0.019934715091673313,11.65667473076633,12.254605532640213,11.65667473076633,-17.35598816053024,0.4141899680787805,0.010453416847256767,0.5455709725540074,0.57728093857982,38.76189938533692,8.934940733538404,1.0
1050,272,-0.045341715306218756,16.15675754223512,13.051017633347353,16.15675754223512,-154.93419642038776,1.3790366346286116,0.0026850212774154874,0.48195386662618256,1.177057232175473,35.152776690583195,9.976754188982872,1.0
1051,267,-0.06843509862563835,16.04640046097755,13.554921744979948,16.04640046097755,-38.06092151498228,1.7737657029307223,0.0041379309679372145,0.30829216908200807,1.8112260951554968,28.860378290009432,10.246655341504544,1.0
1052,419,-0.050793833623111864,11.502266627141504,12.099750092347952,11.502266627141504,-41.15650657023986,0.3948353428698292,0.016622707395702083,0.5091582073326634,0.44014519677379427,16.919143681341136,8.579059666976688,1.0
1053,274,0.049912076366184256,16.094405236784215,13.215535943499253,16.094405236784215,-54.60195485954143,1.2264697705902194,0.00286618612112886,0.38346271509244856,1.3472136262285743,78.89004155977602,9.851980068407562,1.0
1054,268,-0.1091592917802686,16.36173423022868,13.488567639282342,16.36173423022868,-79.16202129683343,2.0164471757215043,0.003050034169448394,0.24104558927568842,1.7528291141851255,56.540934067066665,10.327709133438407,1.0
1055,410,0.008531442231254752,11.590177319280464,12.267391191830026,11.590177319280464,-6.895932426265134,0.3533838599401854,0.011944218386862701,0.4099525292358395,0.6102690750815736,63.62818558149509,8.71731290570563,1.0
1056,407,0.020441726132594408,11.12423108995856,11.802805919346875,11.12423108995856,-14.347185331611954,0.370070259783108,0.013602321716958308,0.6676034637747734,0.5995633032320274,80.5839127449991,8.340456895660258,1.0
1057,270,-0.04389855989129722,15.725488926466568,13.362306497799118,15.725488926466568,-78.63638254163827,2.2654029387869588,0.0025338942463993615,0.5629734142322761,1.4698943692240376,58.236576946008974,10.320528392957419,1.0
1058,272,-0.07594774567620598,16.129634177954866,13.273558712503567,16.129634177954866,-91.22348347809904,1.4300771008347717,0.0035293838087604823,0.4458099052621642,1.4984532517596523,22.32656567285644,9.880777493104365,1.0
1059,410,-0.03304036443420179,11.61858853957688,12.25279138999968,11.61858853957688,-22.378405387675294,0.4147601188148484,0.011165932448552542,0.5872945835876409,0.5380071012143407,35.343155013367515,8.905798868994713,1.0
1060,273,0.008486979559896551,15.651944271333093,12.796643405631437,15.651944271333093,-219.14004787849484,1.4632224886409562,0.0029612437575031346,0.617851674328621,1.113707192515627,54.27320536406241,9.846161552831038,1.0
1061,408,-0.01799148355740683,11.42685667943018,12.074319524484954,11.42685667943018,-20.308823542696317,0.4135509064008133,0.011299003889606125,0.6773755408554201,0.5594678262793336,50.26663579595744,8.75178323675006,1.0
1062,408,-0.05571087615036298,11.733826833518638,12.215248394846558,11.733826833518638,-33.42851084678175,0.61747451973171,0.012480272064635076,0.3023649899867848,0.5057471642633591,6.761128675097564,9.10423732221279,1.0
1063,410,-0.02028980344786028,11.836404094880201,12.236701756692359,11.836404094880201,-12.509973419349432,0.38738536245157157,0.011386233614392335,0.4,0.6877486114523775,36.73780095652937,8.810006650023416,1.0
1064,270,0.0189982005423268,16.124052759956804,13.079155110961054,16.124052759956804,-104.60031653025453,1.7671595217841665,0.0025848047285277473,0.5849195651565319,1.276427678727397,42.10771990156616,10.159497731437762,1.0
1065,408,-0.028333818252620886,11.632169617147467,12.267357496851192,11.632169617147467,-25.220230905666288,0.4145046478759714,0.010520478656489725,0.5500663982281628,0.5562518992027448,32.66064018716229,8.93831210800643,1.0
1066,404,-0.040385294716933376,11.741070395791455,12.260860928559737,11.741070395791455,-35.45663964331675,0.5724897619977636,0.010612216413201394,0.2978849927286281,0.5542772833638867,8.96957582361023,9.141717117756894,1.0
1067,120,-0.02411471605841156,14.602835090061191,12.552734308392617,14.602835090061191,-17.824445230203242,0.6877892665333862,0.002800943570205533,0.35575811163607957,0.7899013662445497,76.71808459225174,8.329230306283472,1.0
1068,278,0.08168071137023232,11.926081566304449,12.439355720145832,11.926081566304449,-63.874595390149054,0.7322222495900421,0.0052494999385275815,0.4024663984006706,1.0686418170853305,57.07956007445204,9.171929807868707,1.0
1069,432,-0.03544378412520725,11.900795014627572,12.462157227371872,11.900795014627572,-45.25479280241209,0.3183346728115089,0.023638063820276,0.22237626412535472,0.4154268280445188,63.96220441554067,8.610109631021155,1.0
1070,275,-0.0675422164043605,16.252876329960035,13.16044576247832,16.252876329960035,-100.96973142681956,1.118179402748688,0.0031591638494156294,0.4078853622737012,1.2610517342925829,16.234598138788684,9.723895237697741,1.0
1071,406,0.014851590420136871,11.366592453064124,11.908340108208163,11.366592453064124,-15.717552463158325,0.4013501765526412,0.012284856415718297,0.5766548964905869,0.6229306768609968,57.58995000201222,8.581449998008484,1.0
1072,408,-0.025108222409415033,11.60660924918469,12.224793236076271,11.60660924918469,-42.968743929370504,0.40314035565028017,0.011696940427201022,0.40747516825843344,0.5531995447993874,15.532881910306141,8.851267326196988,1.0
1073,420,-0.026549741523828392,11.76141547367438,12.354304892420604,11.76141547367438,-40.22425327154964,0.31066761656611197,0.01845585111077666,0.23611506902546672,0.42626007074425243,65.28939563905327,8.581034384805248,1.0
1074,272,-0.009810796777483047,14.207785556630839,12.980109345826607,14.207785556630839,-72.97487186449852,1.3460986582189451,0.004513785298600201,0.45679452305526297,1.4678578932087345,42.22775159045203,9.685454105804908,1.0
1075,410,0.007116777816092976,11.591907968574382,12.26776732325948,11.591907968574382,-7.350447996846267,0.35574679576401314,0.011883309789360188,0.4169023404823916,0.6082084560469708,62.70339009695712,8.726148502608423,1.0
1076,269,-0.10854523895835122,16.413171117987204,13.486194818093628,16.413171117987204,-80.03248149609736,2.036155666210118,0.002891728236274372,0.21357839143431956,1.7301413697827892,60.04703783442558,10.359115586810285,1.0
1077,480,-0.028925618281953502,12.3125190516276,12.82816286199459,12.3125190516276,-33.74116179320972,0.3558591924300625,0.04326699484116565,0.26051594655063204,0.5038406998895806,61.68644062861486,8.810517408383323,1.0
1078,274,-0.07053443458982399,16.07404740445293,13.236972438076803,16.07404740445293,-95.47704774193879,1.5142355904690221,0.0029827024835515303,0.45946980147451016,1.3365001651761008,26.21329509061642,9.922976925649843,1.0
1079,273,-0.09313124514923365,16.175008627864717,13.084481323568946,16.175008627864717,-148.1261409368,1.2942884119284062,0.002894958810174612,0.4,1.207861357900283,28.74885636308511,9.883848844862934,1.0
1080,275,-0.06950363862383381,16.252849832273956,13.161330897161207,16.252849832273956,-102.65317412016053,1.1035188184241838,0.0031725946557751954,0.40578835096692645,1.2602362153512483,15.996287447995407,9.716222643653417,1.0
1081,411,0.008152222757943257,11.604742488987245,12.266257256468874,11.604742488987245,-6.604613662846424,0.351672005326597,0.012007011769634786,0.4,0.6185626143535862,63.301873480985805,8.709025439831512,1.0
1082,272,-0.025997300663149134,16.170521555234224,13.05574368250215,16.170521555234224,-127.58214904657271,1.5172932543624886,0.0025905491567228584,0.49484284333149275,1.198601702852523,35.2991158073816,10.033147107174079,1.0
1083,638,0.00246424656491759,13.179164809168592,13.728580357388015,13.179164809168592,-4.045302117515192,0.3420731758417098,0.12935425299667178,0.22759146980213732,0.9873549769857,18.736023082634226,9.21785838481085,1.0
1084,455,-0.043823961377065956,11.74358147517409,12.334137415050467,11.74358147517409,-37.30870076485602,0.38122983139379263,0.035487183559045524,0.4533648195605211,0.5207398414645972,14.520173047407482,8.641430873144383,1.0
1085,401,-0.03578266339643524,11.680334828955477,12.271503532707635,11.680334828955477,-6.1048506343628315,0.6631864492172986,0.010086541958034982,0.3361799053513489,0.4593104494595648,21.51552865682601,9.314170974485592,1.0
1086,406,-0.028735698897278904,11.658002384291656,12.244559707774041,11.658002384291656,-40.430691647828134,0.4604578935302765,0.011034502208902019,0.3657830948301355,0.5602500529655857,13.375170602031439,8.965271913394163,1.0
1087,85,-0.002937595926961939,14.172460566883966,12.328092057383227,14.172460566883966,-3.3511934809734587,0.36654131494381914,0.002774937774876768,0.3925984730569015,0.5630052642898495,80.52863557889852,7.847562230065596,1.0
1088,406,-0.004103037005803348,11.590948953440918,12.26629748164243,11.590948953440918,-1.991662423784125,0.46304443402502515,0.011261953171162747,0.4,0.5347429389793414,50.991193830728704,8.935238513575664,1.0
1089,121,-0.013116328822608596,14.545682907311397,12.595566976048211,14.545682907311397,-3.6360606668556907,0.6332127256942923,0.0031117090000040144,0.35399823254245943,0.8196194109588215,68.97078401586788,8.345459586269076,1.0
1090,269,-0.06909997690348561,15.68214768514718,13.40393580027374,15.68214768514718,-82.88739163437049,2.429773383899896,0.0026606094356024295,0.5879433114222721,1.5399973508981706,49.89074847671659,10.394845994908017,1.0
1091,618,-0.013945544723701379,13.466377395505475,13.86279002484959,13.466377395505475,-1.7628429649685347,0.4676874877393265,0.10006252403130547,0.3846093596741582,0.7963427139563866,50.13332956624455,9.385788880638323,1.0
1092,214,0.03820437983650794,15.455157256841197,12.869363943321307,15.455157256841197,-40.79526303602269,0.8987634064631573,0.0027222958145163615,0.4,0.9846892888965291,72.36449143750828,9.152552507366295,1.0
1093,270,-0.03207099100014298,15.814253274795849,13.274444750302322,15.814253274795849,-92.00080476947699,2.255054527391342,0.0024390957370933404,0.6,1.3989472015913202,49.64274559919855,10.346923364863954,1.0
1094,406,0.014365587836335531,11.38884324132271,11.926888761018397,11.38884324132271,-15.481089892978401,0.40152290094375886,0.012195948243442795,0.5651399370827431,0.624027668660584,56.43639938771866,8.600309837357406,1.0
1095,411,-0.02977589224560728,11.873517176226587,12.256869555651019,11.873517176226587,-12.275043110321095,0.37803930977603173,0.011621734474839942,0.4,0.7028149411710134,37.27098649830509,8.777870644015376,1.0
1096,277,-0.016444910265946206,14.984998332173223,12.531535375140795,14.984998332173223,-273.53689558879864,1.2960434793264781,0.0038906702963218288,0.5825892434734071,1.1269742785370664,56.705389694488126,9.371224119325918,1.0
1097,409,-0.014179628289440754,11.808054161214542,12.227035001966845,11.808054161214542,-12.417263316213354,0.3910522089829919,0.011283531507243408,0.4,0.6771575363874583,37.43413914790513,8.823420458811878,1.0
1098,405,0.0004580044184348542,11.684468391198662,12.208089843484917,11.684468391198662,-8.661932883452113,0.45129656474639424,0.010754428460973922,0.4,0.5935265615762239,37.90035227299331,8.955541361564585,1.0
1099,271,-0.0820136838012358,16.12213140511867,13.186375919295783,16.12213140511867,-123.88675905946556,1.470301321548133,0.0031668956020726776,0.431875250293207,1.3892226387759952,28.484574404018968,9.965250169182392,1.0
1100,625,-0.007734458256816218,13.35766777350356,13.811991825491997,13.35766777350356,-2.626751036939741,0.42014262022992144,0.11114940857289224,0.32517827528740184,0.8686406281128757,38.249486440692536,9.322227387888885,1.0
1101,276,-0.19599353084453985,16.014144379980063,13.057144115420252,16.014144379980063,-191.18588923133652,1.2330664530115056,0.0037615592224615173,0.4228044503527626,1.193586331722274,45.79321535203918,9.646773669728379,1.0
1102,274,0.05471017154808884,14.50951847836651,12.793595312213743,14.50951847836651,-91.5445514147984,1.3541928948386905,0.0034747751755295968,0.5231726376364609,1.1398965532475152,49.108240306464296,9.781875319638187,1.0
1103,268,-0.053442966255970045,16.01867908516118,13.312450745619772,16.01867908516118,-86.80809913887681,1.8127609988682312,0.003559421681270744,0.5232959474753633,1.6387529824264797,33.964415961869236,10.107704171514772,1.0
1104,411,-0.03242931898193882,11.886237997000007,12.256398559041338,11.886237997000007,-12.282207339808506,0.38610019538913454,0.011557274583793095,0.4,0.7019979171610304,35.21419508920379,8.795014496125757,1.0
1105,419,-0.04897638323986195,11.50519619109554,12.101886357582746,11.50519619109554,-43.30287723791452,0.39399386295013933,0.01648093310394337,0.487009887390093,0.44615774305604333,14.868253688479507,8.584356744765412,1.0
1106,407,0.006752034780943132,11.705996623890837,12.193825297862972,11.705996623890837,-12.746006875042667,0.404,0.010927828867436836,0.4,0.6381328900699453,39.37614346221939,8.87090361729197,1.0
1107,270,0.021996541113296394,16.12841417734164,13.069499002461656,16.12841417734164,-105.33673657440728,1.7652720762213692,0.0025444653237428868,0.5874701672684199,1.2614310310202348,42.44477132775474,10.161641467367147,1.0
1108,274,-0.03408917524361416,16.1878395482742,13.08808465730926,16.1878395482742,-133.37634698159542,1.2794830206571697,0.002868088161689902,0.4942125731945576,1.2018231741476753,29.82814429998783,9.880090666505302,1.0
1109,616,-0.017503037047312136,13.501378432910244,13.880887007932536,13.501378432910244,-1.6758679269354477,0.4869462823695298,0.09658268437984208,0.4121864602974208,0.786776906267482,52.42486739663773,9.411894402943256,1.0
1110,616,-0.02199029202802432,13.517146710939418,13.892264902733329,13.517146710939418,-1.990702735282594,0.5029387111218021,0.0951812473667489,0.44024335284526694,0.8078588553279336,50.61531564941622,9.434100656639805,1.0
1111,271,0.03619080579950834,16.149533806260486,13.022150914875759,16.149533806260486,-109.1298787171878,1.7548513654565356,0.0023495561803863366,0.5995868221066675,1.1877884266390613,44.10387836509974,10.170972998127665,1.0
1112,277,-0.07207807066862197,14.961268439446286,12.528701608375199,14.961268439446286,-297.297746522716,1.323364755064175,0.0041108898874900445,0.5731435160959734,1.1121324956332368,65.293960526995,9.348542751649696,1.0
1113,636,-0.006965289541693932,13.2400343222513,13.763677943287275,13.2400343222513,-4.292025835561337,0.3837904088328712,0.12348945064301978,0.29312468442754924,0.9992638546363735,19.526364305715408,9.27500052103934,1.0
1114,408,0.019464936807815532,11.170031573048728,11.848663599263519,11.170031573048728,-13.546520995934628,0.3680868911124159,0.013447085478546766,0.6411585481655453,0.600912875425285,79.0392011341296,8.376447893468267,1.0
1115,76,-0.005425840219997061,14.034808057873208,12.221020645055084,14.034808057873208,-0.6384466423860342,0.27703402977458763,0.0027229194900562615,0.4,0.3802007861485772,63.36785254956495,7.697905116908572,1.0
1116,626,-0.02784010491468415,13.428791237434831,13.863162133601753,13.428791237434831,-4.030343877886221,0.4919364969218334,0.10482042866716729,0.45100218528734803,0.9625494418114272,30.219743571989724,9.421903281098672,1.0
1117,402,-0.05284512000532314,11.82991578805779,12.278295899362293,11.82991578805779,-30.136642287956576,0.6923134476814918,0.010160560637528784,0.22526457716273227,0.5478891075956407,4.257571898293055,9.330434087286834,1.0
1118,409,-0.030515191597304883,11.635133640170583,12.27455928919963,11.635133640170583,-19.707493548972018,0.417594128464582,0.010389785559908996,0.5984083469199295,0.5519265340998657,37.96370271969274,8.952272769329678,1.0
1119,273,-0.04514800702040733,16.08497608385848,13.01528242401175,16.08497608385848,-175.63891886633743,1.4227992900207103,0.0028327567941945474,0.5536546827729036,1.1480635358633067,46.22361731193466,9.963836885570405,1.0
1120,417,-0.015808695466200846,11.711131318338401,12.328990854518631,11.711131318338401,-30.38859800118203,0.322052805544032,0.01659623585162469,0.2835533564334668,0.4803776690192989,65.1918907886179,8.61681912128559,1.0
1121,549,-0.011537981218214068,12.568712605057087,13.143993582611143,12.568712605057087,-22.67673621625931,0.31241557395901276,0.08620135439760276,0.2,0.7529959365321022,35.19040589308514,8.920973835741508,1.0
1122,272,-0.031242559553214394,16.11099139215582,13.03318367685824,16.11099139215582,-131.244421720738,1.6100957596834236,0.002760165349530509,0.5475164603177782,1.1913708675301369,44.525041384280875,10.019798062604105,1.0
1123,273,-0.11592891696703958,16.144434024699436,13.080943604784654,16.144434024699436,-156.20527730756766,1.2776447311316332,0.0030765033482789183,0.4,1.2067419887800295,31.744266102114295,9.832246626964318,1.0
1124,277,-0.016502094180931903,14.576270077818416,12.330477617168452,14.576270077818416,-335.5567857818831,1.3690099185050348,0.004180250355953157,0.63720690346147,1.079058971154799,72.53702233534314,9.258642172729038,1.0
1125,272,-0.001613129813099759,16.211300687017804,13.292487848017082,16.211300687017804,-65.60292507554284,1.4871027885169124,0.0028011545970630797,0.3290755684718447,1.4616067258878829,75.38360350599902,10.005981567400523,1.0
1126,403,-0.038631268430404195,11.816913163828367,12.25809056575835,11.816913163828367,-23.633720270289825,0.639211132754153,0.010266959136326987,0.2574477983308164,0.5726939410922918,13.325008295554648,9.245200942699382,1.0
1127,416,-0.014742068874039976,11.428971126199052,12.03365968489175,11.428971126199052,-40.80788003903691,0.32955665520240707,0.018592117387238094,0.4370464963647921,0.4435927061148763,75.62666537193503,8.356533192502322,1.0
1128,270,-0.04242985368340836,15.02125019187068,13.173265474996475,15.02125019187068,-76.23924593832939,1.568359318824101,0.004244664946646816,0.476639224895009,1.609264292873121,37.0183519221618,9.870404517243792,1.0
1129,274,0.05264149649515583,16.109062538788827,13.190786058877702,16.109062538788827,-59.10744801612629,1.2164527022250893,0.002748012483872577,0.39158136207272765,1.3223375671657556,82.53909904813328,9.831792756697503,1.0
1130,274,0.05743257828382645,16.093211127468674,13.181084116435102,16.093211127468674,-58.62313474956425,1.191618057576719,0.0027620714856461054,0.4017873934733414,1.3120190889147076,82.5623713005056,9.813333000827456,1.0
1131,268,-0.11300881041670655,16.41827612651607,13.504217377076877,16.41827612651607,-78.2219343812813,2.0422676064797534,0.0029274159924098323,0.2,1.7502077462504666,60.20355329079079,10.365322620604639,1.0
1132,76,-0.006101297533197541,14.02968051774563,12.214816025131354,14.02968051774563,-0.6579850748490517,0.2745331104193214,0.0027182320377496807,0.4,0.3664551081421952,61.57211362037957,7.692607351184054,1.0
1133,417,-0.01732300827096665,11.718220566433379,12.332559722162399,11.718220566433379,-31.775265429965938,0.3204476790636647,0.016858411358904257,0.27686532943193637,0.47274796781595296,65.20563738673775,8.611774055434775,1.0
1134,273,-0.07912566612155454,16.210936639094765,13.111750356422212,16.210936639094765,-130.37031586282103,1.2347259293655448,0.0029331168269052955,0.4,1.2262172392996498,23.430206956133418,9.84296265515789,1.0
1135,418,-0.020006541417969342,11.526628702721458,12.123201464085133,11.526628702721458,-42.62663342077296,0.322297611571451,0.01892915876378925,0.37460311029205134,0.4281738730088648,72.9231498342707,8.408495404472797,1.0
1136,258,-0.07736658250199399,15.879203658083632,13.338758383466356,15.879203658083632,-76.11574330015708,1.7511388259055551,0.003865407803106035,0.49499611839502256,1.6995596671202367,31.683709514166097,9.966079025306318,1.0
1137,267,-0.07668472353328945,16.00143117076192,13.452226544211976,16.00143117076192,-66.03247545793786,1.8111983612685687,0.003998097444376132,0.4359035043246656,1.787594602724144,30.208713320153702,10.141128338864759,1.0
1138,401,-0.022508236917189593,11.595029162325497,12.265600626716529,11.595029162325497,3.348197208439884,0.6049649193525674,0.010295904989268053,0.4,0.43621971062945697,33.46355635126972,9.22471618627066,1.0
1139,268,-0.07525936577458041,15.83796386158927,13.402207516493641,15.83796386158927,-81.41408267475391,2.114790089085321,0.0033261331130632274,0.5417580775784928,1.6637945609547289,39.90999068788098,10.23376482650787,1.0
1140,409,-0.02523235077113823,11.63148272280467,12.27636831996708,11.63148272280467,-17.74385471581466,0.4097800449142272,0.01049051300196704,0.5758236615124329,0.5610882843615637,41.556093447957444,8.928192080781493,1.0
1141,411,0.008054551814462713,11.599415641239181,12.272750974074409,11.599415641239181,-8.536846074518529,0.34734713706998765,0.012464751959092111,0.3889464044582821,0.6006100582060081,64.9752654855962,8.696321621407293,1.0
1142,170,0.02872163269864117,15.025143612182857,12.700876701609836,15.025143612182857,-27.454159413920973,0.7123785268773856,0.0027562247271883515,0.4,0.8848723720841976,82.32652593420087,8.712488891443464,1.0
1143,631,-0.0027325970774703494,13.270122632888985,13.77108343648436,13.270122632888985,-3.3224663953967224,0.38185417772628677,0.12007780744225513,0.2773177221578585,0.9268629909949653,28.679287425101553,9.271040568194822,1.0
